uid,site,plot,year,season,location,management,dip_point,total,pipiens,maculipennis,claviger,annulata,morsitans,cantans,caspius,rhyne_dry,rhyne_cleared,exposure,landcover,width,depth,shaded,turbidity,salinity,water_temp,dissolved_oxygen,ph,cover_carex,cover_celery_leaved_buttercup,cover_duckweed,cover_frog_bit,cover_grass,cover_ivy_leaved_duckweed,cover_juncus,cover_marsh_bedstraw,cover_typha,cover_water_parsnip
1288,83,2,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1289,83,2,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1290,83,2,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1291,83,2,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1292,83,2,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1293,83,2,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1294,83,2,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1295,83,3,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1296,83,3,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1297,83,3,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1298,83,3,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1299,83,3,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1300,83,3,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1301,83,3,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1302,83,3,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1303,83,3,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1304,83,3,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1305,83,3,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1306,83,3,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1307,83,3,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1308,83,3,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1309,83,3,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1310,83,3,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1311,83,3,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1312,83,3,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1313,83,3,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1314,83,3,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1315,83,3,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1316,83,3,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1317,83,3,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1318,83,3,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1319,83,4,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1320,83,4,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1321,83,4,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1322,83,4,2010,2,Common Moor,Tier1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1323,83,4,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1324,83,4,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1325,83,4,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1326,83,4,2010,2,Common Moor,Tier1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1327,83,4,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1328,83,4,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1329,83,4,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1330,83,4,2010,2,Common Moor,Tier1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1331,83,4,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1332,83,4,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1333,83,4,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1334,83,4,2010,2,Common Moor,Tier1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1335,83,4,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1336,83,4,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1337,83,4,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1338,83,4,2010,2,Common Moor,Tier1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1339,83,4,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1340,83,4,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1341,83,4,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1342,83,4,2010,2,Common Moor,Tier1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,2.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1343,84,1,2010,2,Walton Moor,Tier3,1,1,0,1,0,0,0,0,0,0,1,1,rough pasture,2.4,40,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1344,84,1,2010,2,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,1,1,rough pasture,2.4,40,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1345,84,1,2010,2,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,1,1,rough pasture,2.4,40,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1346,84,1,2010,2,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,1,1,rough pasture,2.4,30,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1347,84,1,2010,2,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,1,1,rough pasture,2.4,40,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1348,84,1,2010,2,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,1,1,rough pasture,2.4,35,0.15,0.535666667,0.403333333,24.24,94.73333333,6.793333333,0,0,0,0,0,0,0,0,0,0
1349,84,2,2010,2,Walton Moor,Tier3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1350,84,2,2010,2,Walton Moor,Tier3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1351,84,2,2010,2,Walton Moor,Tier3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1352,84,2,2010,2,Walton Moor,Tier3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1353,84,2,2010,2,Walton Moor,Tier3,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1354,84,2,2010,2,Walton Moor,Tier3,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,rough pasture,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
1355,84,3,2010,2,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1356,84,3,2010,2,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1357,84,3,2010,2,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1358,84,3,2010,2,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1359,84,3,2010,2,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1360,84,3,2010,2,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,3,rough pasture,1.5,2.5,0.35,0.894,0.686666667,21.94,107.2333333,6.736666667,0,0,0,0,0,0,0,0,0,0
1361,84,4,2010,2,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,60,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0
1362,84,4,2010,2,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,60,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0
1363,84,4,2010,2,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,80,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0.025555555
1364,84,4,2010,2,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,60,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0.025555555
1365,84,4,2010,2,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,45,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0
1366,84,4,2010,2,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,70,0.1,0.899333333,0.69,24.46,93.6,6.986666667,0,0,0,0,0,0,0,0,0,0
1367,85,1,2010,2,Aller Moor,Tier1,1,212,86,0,1,125,0,0,0,0,0,3,pasture,1.8,30,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0.7,0,0,0,0,0
1368,85,1,2010,2,Aller Moor,Tier1,2,123,30,0,0,18,0,0,0,0,0,3,pasture,1.8,50,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0.3,0,0,0,0,0.1
1369,85,1,2010,2,Aller Moor,Tier1,3,89,35,0,0,54,0,0,0,0,0,3,pasture,1.8,50,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0,0,0,0.1,0,0.6
1370,85,1,2010,2,Aller Moor,Tier1,4,235,69,0,7,159,0,0,0,0,0,3,pasture,1.8,30,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0.2,0,0,0,0,0.2
1371,85,1,2010,2,Aller Moor,Tier1,5,165,82,0,0,83,0,0,0,0,0,3,pasture,1.8,20,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0.2,0,0,0,0,0.2
1372,85,1,2010,2,Aller Moor,Tier1,6,253,134,0,0,118,0,0,0,0,0,3,pasture,1.8,60,0.6,0.569,0.43,18.91,126.9,7.5,0,0,0,0,0.2,0,0,0,0,0.1
1373,85,2,2010,2,Aller Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,2,pasture,2.8,80,1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1374,85,2,2010,2,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,2,pasture,2.8,70,1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1375,85,2,2010,2,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,2,pasture,2.8,80,1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1376,85,2,2010,2,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,2,pasture,2.8,80,1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1377,85,2,2010,2,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,70,0.1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1378,85,2,2010,2,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,70,0.1,0.579,0.443333333,18.02666667,133.1666667,8,0,0,0,0,0,0,0,0,0,0
1379,85,3,2010,2,Aller Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,3,pasture,2,30,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1380,85,3,2010,2,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,3,pasture,2,40,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1381,85,3,2010,2,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,3,pasture,2,40,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1382,85,3,2010,2,Aller Moor,Tier1,4,1,0,0,0,0,0,0,0,0,0,3,pasture,2,30,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1383,85,3,2010,2,Aller Moor,Tier1,5,2,0,2,0,0,0,0,0,0,0,3,pasture,2,30,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1384,85,3,2010,2,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,3,pasture,2,20,0.4,1.099666667,0.856666667,20.36,116.5,8.5,0,0,0,0,0,0,0,0,0,0
1385,85,4,2010,2,Aller Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,2,pasture,1.6,60,1,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0,0,0,0,0,0.2
1386,85,4,2010,2,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,2,pasture,1.6,50,0.7,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0,0,0,0.05,0,0.025555555
1387,85,4,2010,2,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,60,0.6,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0.025555555,0,0,0.1,0,0.25
1388,85,4,2010,2,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,60,0.6,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0,0,0,0.025555555,0,0.2
1389,85,4,2010,2,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,70,0.5,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0,0,0,0,0,0.05
1390,85,4,2010,2,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,2,pasture,1.6,70,0.7,0.381666667,0.29,17.65,138.8333333,7,0,0,0,0,0,0,0,0,0,0.025555555
1391,86,1,2010,2,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,2,pasture,2,40,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0.1
1392,86,1,2010,2,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,2,pasture,2,70,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0
1393,86,1,2010,2,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,2,pasture,2,30,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0
1394,86,1,2010,2,Southlake Moor,Tier3,4,1,0,0,1,0,0,0,0,0,0,2,pasture,2,20,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0.05
1395,86,1,2010,2,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,2,pasture,2,20,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0.05
1396,86,1,2010,2,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,2,pasture,2,10,0.8,0.579666667,0.443333333,18.49,129.9,5.813333333,0,0,0,0,0,0,0,0,0,0.025555555
1397,86,2,2010,2,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,2,pasture,1,10,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0.1,0,0.3
1398,86,2,2010,2,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,2,pasture,1,5,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0.1,0,0.2
1399,86,2,2010,2,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,2,pasture,1,5,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0.1,0,0.3
1400,86,2,2010,2,Southlake Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,2,pasture,1,10,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0.2,0,0.3
1401,86,2,2010,2,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,2,pasture,1,15,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0,0.05,0.1
1402,86,2,2010,2,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,2,pasture,1,70,0.85,0.519333333,0.393333333,19.56,122.3,5.53,0,0,0,0,0,0,0,0.1,0.05,0.15
1403,86,3,2010,2,Southlake Moor,Tier3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,pasture,2.5,0,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,NA,0,0,NA,0,0
1404,86,3,2010,2,Southlake Moor,Tier3,2,27,0,0,1,26,0,0,0,0,0,2,pasture,2.5,2,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,0,0,0,0,0,0
1405,86,3,2010,2,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,2,pasture,2.5,30,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,0,0,0,0,0,0
1406,86,3,2010,2,Southlake Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,2,pasture,2.5,50,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,0,0,0,0,0,0
1407,86,3,2010,2,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,2,pasture,2.5,50,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,0,0,0,0,0,0
1408,86,3,2010,2,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,2,pasture,2.5,15,0.8,0.368,0.275,17.705,135.8,6.385,0,0,0,0,0,0,0,0.025555555,0,0
1409,86,4,2010,2,Southlake Moor,Tier3,1,11,0,0,0,11,0,0,0,0,0,2,rough pasture,3.1,20,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0,0
1410,86,4,2010,2,Southlake Moor,Tier3,2,4,0,0,0,4,0,0,0,0,0,2,rough pasture,3.1,25,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0,0
1411,86,4,2010,2,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,2,rough pasture,3.1,30,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0.05,0
1412,86,4,2010,2,Southlake Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,2,rough pasture,3.1,15,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0.05,0
1413,86,4,2010,2,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,2,rough pasture,3.1,20,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0.05,0
1414,86,4,2010,2,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,2,rough pasture,3.1,10,0.95,0.458,0.346666667,16.58333333,144.7666667,6.5,0,0,0,0,0,0,0,0,0,0
1415,87,1,2010,2,East Waste,Tier3,1,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,10,0.25,0.455333333,0.326666667,20.22333333,116.9666667,5.92,0,0,0,0,0,0,0,0,0,0
1416,87,1,2010,2,East Waste,Tier3,2,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.3,20,0.25,0.455333333,0.326666667,20.22333333,116.9666667,5.92,0,0,0,0,0,0,0,0,0,0
