interlink_larva_dippin_with_metadata,cross_ref,site,plot,plot_id,year,season,location,dip_point,management,rhyne_dry,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,landcover,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure,percentage_water_shaded,central_cover_carex_percent,central_cover_celery_leaved_buttercup_percent,central_cover_duckweed_percent,central_cover_frog_bit_percent,central_cover_grass_percent,central_cover_ivy_leaved_duckweed_percent,central_cover_juncus_percent,central_cover_marsh_bedstraw_percent,central_cover_typha_percent,central_cover_water_parsnip_percent
33006,330,86,2,8602,2010,2,Southlake Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.25,19.56,0.519333333,0.393333333,122.3,5.53,3,70,2,85,0,0,0,0,0,0,0,10,5,15
33101,331,86,3,8603,2010,2,Southlake Moor,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.705,0.368,0.275,135.8,6.385,0,0,2,80,0,0,0,0,NA,0,0,NA,0,0
33102,331,86,3,8603,2010,2,Southlake Moor,2,3,0,27,0,0,1,0,26,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.705,0.368,0.275,135.8,6.385,2,2,2,80,0,0,0,0,0,0,0,0,0,0
33103,331,86,3,8603,2010,2,Southlake Moor,3,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,0.4,17.705,0.368,0.275,135.8,6.385,3,30,2,80,0,0,0,0,0,0,0,0,0,0
33104,331,86,3,8603,2010,2,Southlake Moor,4,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.705,0.368,0.275,135.8,6.385,4,50,2,80,0,0,0,0,0,0,0,0,0,0
33105,331,86,3,8603,2010,2,Southlake Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.705,0.368,0.275,135.8,6.385,15,50,2,80,0,0,0,0,0,0,0,0,0,0
33106,331,86,3,8603,2010,2,Southlake Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,17.705,0.368,0.275,135.8,6.385,2,15,2,80,0,0,0,0,0,0,0,2.5555555,0,0
33201,332,86,4,8604,2010,2,Southlake Moor,1,3,0,11,0,0,0,0,11,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,5,20,2,95,0,0,0,0,0,0,0,0,0,0
33202,332,86,4,8604,2010,2,Southlake Moor,2,3,0,4,0,0,0,0,4,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,5,25,2,95,0,0,0,0,0,0,0,0,0,0
33203,332,86,4,8604,2010,2,Southlake Moor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,10,30,2,95,0,0,0,0,0,0,0,0,5,0
33204,332,86,4,8604,2010,2,Southlake Moor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,5,15,2,95,0,0,0,0,0,0,0,0,5,0
33205,332,86,4,8604,2010,2,Southlake Moor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,5,20,2,95,0,0,0,0,0,0,0,0,5,0
33206,332,86,4,8604,2010,2,Southlake Moor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0.65,16.58333333,0.458,0.346666667,144.7666667,6.5,3,10,2,95,0,0,0,0,0,0,0,0,0,0
33301,333,87,1,8701,2010,2,East Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,10,1,25,0,0,0,0,0,0,0,0,0,0
33302,333,87,1,8701,2010,2,East Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,20,1,25,0,0,0,0,0,0,0,0,0,0
33303,333,87,1,8701,2010,2,East Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,30,1,25,0,0,0,0,0,0,0,0,0,0
33304,333,87,1,8701,2010,2,East Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,30,1,25,0,0,0,0,0,0,0,0,0,0
33305,333,87,1,8701,2010,2,East Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,35,1,25,0,0,0,0,0,0,0,0,0,0
33306,333,87,1,8701,2010,2,East Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.6,20.22333333,0.455333333,0.326666667,116.9666667,5.92,5,40,1,25,0,0,0,0,0,0,0,0,0,0
33401,334,87,2,8702,2010,2,East Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,15,70,3,30,0,0,0,0,0,0,0,0,0,0
33402,334,87,2,8702,2010,2,East Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,15,70,1,25,0,0,0,0,0,0,0,0,0,10
33403,334,87,2,8702,2010,2,East Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,15,50,3,35,0,0,0,0,0,0,0,0,0,2.5555555
33404,334,87,2,8702,2010,2,East Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,15,70,1,20,0,0,0,0,0,0,0,0,0,0
33405,334,87,2,8702,2010,2,East Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,20,70,1,25,0,0,0,0,0,0,0,0,0,0
33406,334,87,2,8702,2010,2,East Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.4,18.08666667,0.432333333,0.323333333,132.8666667,8,10,70,3,30,0,0,0,0,0,0,0,0,0,0
33501,335,87,3,8703,2010,2,East Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,10,30,1,25,0,0,0,0,0,0,0,0,0,0
33502,335,87,3,8703,2010,2,East Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,10,40,1,25,0,0,0,0,0,0,0,0,0,0
33503,335,87,3,8703,2010,2,East Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,15,40,1,22.5,0,0,0,0,0,0,0,0,0,0
33504,335,87,3,8703,2010,2,East Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,15,30,1,22.5,0,0,0,0,0,0,0,0,0,0
33505,335,87,3,8703,2010,2,East Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,10,40,1,22.5,0,0,0,0,0,0,0,0,0,0
33506,335,87,3,8703,2010,2,East Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,18.45,0.413666667,0.313333333,131,6.006666667,20,50,1,22.5,0,0,0,0,0,0,0,0,0,0
33601,336,87,4,8704,2010,2,East Waste,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,40,1,10,0,0,0,0,0,0,0,0,0,0
33602,336,87,4,8704,2010,2,East Waste,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,45,1,10,0,0,0,0,0,0,0,0,0,0
33603,336,87,4,8704,2010,2,East Waste,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,40,1,10,0,0,0,0,0,0,0,0,0,0
33604,336,87,4,8704,2010,2,East Waste,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,15,50,1,10,0,0,0,0,0,0,0,0,0,0
33605,336,87,4,8704,2010,2,East Waste,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,40,1,10,0,0,0,0,0,0,0,0,0,0
33606,336,87,4,8704,2010,2,East Waste,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.4,19.37,0.476666667,0.36,123.6333333,5.86,20,40,1,10,0,0,0,0,0,0,0,0,0,0
33701,337,88,1,8801,2010,2,Cheddar Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40,0,0,0,0,0,0,0,0,0,0
33702,337,88,1,8801,2010,2,Cheddar Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,20,30,3,40,0,0,0,0,0,0,0,0,0,0
33703,337,88,1,8801,2010,2,Cheddar Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40,0,0,0,0,2.5555555,0,0,0,0,0
33704,337,88,1,8801,2010,2,Cheddar Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,20,30,3,40,0,0,0,0,0,0,0,0,0,0
33705,337,88,1,8801,2010,2,Cheddar Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40,0,0,0,0,0,0,0,0,0,0
33706,337,88,1,8801,2010,2,Cheddar Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40,0,0,0,0,0,0,0,0,0,0
33801,338,88,2,8802,2010,2,Cheddar Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,25,35,2,98,0,0,0,0,0,0,0,0,0,0
33802,338,88,2,8802,2010,2,Cheddar Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,25,35,2,98,0,0,0,0,0,0,0,0,0,0
33803,338,88,2,8802,2010,2,Cheddar Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,25,2,98,0,0,0,0,0,0,0,0,0,0
33804,338,88,2,8802,2010,2,Cheddar Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,NA,2,98,0,0,0,0,0,0,0,0,0,0
33805,338,88,2,8802,2010,2,Cheddar Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,30,2,98,0,0,0,0,0,0,0,0,0,0
33806,338,88,2,8802,2010,2,Cheddar Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,40,2,98,0,0,0,0,0,0,0,0,0,0
33901,339,88,3,8803,2010,2,Cheddar Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,50,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
33902,339,88,3,8803,2010,2,Cheddar Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,60,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
33903,339,88,3,8803,2010,2,Cheddar Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,50,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
33904,339,88,3,8803,2010,2,Cheddar Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,70,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
33905,339,88,3,8803,2010,2,Cheddar Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,60,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
33906,339,88,3,8803,2010,2,Cheddar Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,70,100,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34001,340,88,4,8804,2010,2,Cheddar Moor,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,20,70,2,85,0,0,0,0,0,0,0,0,0,0
34002,340,88,4,8804,2010,2,Cheddar Moor,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,30,70,2,80,0,0,0,0,0,0,0,0,0,0
34003,340,88,4,8804,2010,2,Cheddar Moor,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,50,70,2,80,0,0,0,0,0,0,0,0,0,0
34004,340,88,4,8804,2010,2,Cheddar Moor,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,10,65,2,80,0,0,0,0,0,0,0,0,0,0
34005,340,88,4,8804,2010,2,Cheddar Moor,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,15,65,2,80,0,0,0,0,0,0,0,0,0,0
34006,340,88,4,8804,2010,2,Cheddar Moor,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,1.1,18.63,0.220333333,0.163333333,129.9,7.25,20,60,2,80,0,0,0,0,0,0,0,0,0,0
34101,341,89,1,8901,2010,2,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,20,80,3,60,0,0,0,0,0,0,0,0,0,0
34102,341,89,1,8901,2010,2,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,60,3,60,0,0,0,0,0,0,0,0,10,0
34103,341,89,1,8901,2010,2,Tadham Moor,3,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,80,3,40,0,0,0,0,0,0,0,0,10,0
34104,341,89,1,8901,2010,2,Tadham Moor,4,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,7,50,3,60,0,0,0,0,0,0,0,0,5,0
34105,341,89,1,8901,2010,2,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,70,3,30,0,0,0,0,0,0,0,0,2.5555555,0
34106,341,89,1,8901,2010,2,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,60,3,30,0,0,0,0,0,0,0,0,5,0
34201,342,89,2,8902,2010,2,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,10,40,1,15,0,0,0,0,0,0,0,0,0,0
34202,342,89,2,8902,2010,2,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,15,60,1,10,0,0,0,0,0,0,0,0,30,0
34203,342,89,2,8902,2010,2,Tadham Moor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,20,65,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34204,342,89,2,8902,2010,2,Tadham Moor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,30,90,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34205,342,89,2,8902,2010,2,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,20,80,1,5,0,0,0,0,0,0,0,0,0,0
34206,342,89,2,8902,2010,2,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,15,90,1,5,0,0,0,0,0,0,0,0,0,0
34301,343,89,3,8903,2010,2,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.5,19.05333333,0.341,0.28,125.8,7.25,10,60,1,7.5,0,0,0,0,0,0,0,0,0,0
34302,343,89,3,8903,2010,2,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.5,19.05333333,0.341,0.28,125.8,7.25,7,40,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34303,343,89,3,8903,2010,2,Tadham Moor,3,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.5,19.05333333,0.341,0.28,125.8,7.25,20,60,1,7.5,0,0,0,0,0,0,0,0,0,0
34304,343,89,3,8903,2010,2,Tadham Moor,4,3,0,1,0,1,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.5,19.05333333,0.341,0.28,125.8,7.25,15,60,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34305,343,89,3,8903,2010,2,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.5,19.05333333,0.341,0.28,125.8,7.25,20,60,1,2.5555555,0,0,0,0,2.5555555,0,0,0,0,0
34306,343,89,3,8903,2010,2,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.5,19.05333333,0.341,0.28,125.8,7.25,10,30,1,10,0,0,0,0,0,0,0,0,0,0
34401,344,89,4,8904,2010,2,Tadham Moor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8,0.5,20.9,0.517,0.393333333,113.4666667,8,15,40,1,2.5555555,0,0,0,0,0,0,0,0,0,0
34402,344,89,4,8904,2010,2,Tadham Moor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8,0.5,20.9,0.517,0.393333333,113.4666667,8,10,40,1,2.5555555,0,0,0,0,0,0,0,0,0,0
