interlink_larva_dippin_with_metadata,sort,cross_ref.x,site.x,plot.x,plot_id.x,year.x,season.x,location.x,dip_point.x,water_tier_management.x,date,no_of_dips,rhyne_dry.x,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,a_round_dip_location,a_round_nlarvae,a_round_not_ided,a_round_an_maculipennis,a_round_an_claviger,a_round_cx_pipiens,a_round_cs_annulata,a_round_cs_morsitans,a_round_oc_annulipes_cantans,a_round_oc_caspius,b_round_dip_location,b_round_nlarvae,b_round_not_ided,b_round_an_maculipennis,b_round_an_claviger,b_round_cx_pipiens,b_round_cs_annulata,b_round_cs_morsitans,b_round_oc_annulipes_cantans,b_round_oc_caspius,c_round_dip_location,c_round_nlarvae,c_round_not_ided,c_round_an_maculipennis,c_round_an_claviger,c_round_cx_pipiens,c_round_cs_annulata,c_round_cs_morsitans,c_round_oc_annulipes_cantans,c_round_oc_caspius,data_entered_by_comment,who_assessed_vegetation,new_averaged_gps_readings_st,new_averaged_gps_readings_eastings,new_averaged_gps_readings_northings,eastings_recordings_from_field_data_sheet,northings_recordings_from_field_data_sheet,water_tier_management.y,sample_date,sampling_time,operator,landcover_rough_pasture_rough_pasture_reed_bed_wet_woodland,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,approx_length_m,approx_size_m2,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure_1_sun_3_shade_2_partial_shade_4_open_but_emergent_vegetation_within_rhyne_5_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation,percentage_water_shaded
33602,567,336,87,4,8704,2010,2,East Waste,2,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47838,41621,nr,nr,3,40360,0.572916667,"MP, RM, SS",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,45,1,10
33603,568,336,87,4,8704,2010,2,East Waste,3,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47838,41622,nr,nr,3,40360,0.572916667,"MP, RM, SS",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,40,1,10
33604,569,336,87,4,8704,2010,2,East Waste,4,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41625,nr,nr,3,40360,0.572916667,"MP, RM, SS",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.4,19.37,0.476666667,0.36,123.6333333,5.86,15,50,1,10
33605,570,336,87,4,8704,2010,2,East Waste,5,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41626,nr,nr,3,40360,0.572916667,"MP, RM, SS",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.4,19.37,0.476666667,0.36,123.6333333,5.86,10,40,1,10
33606,571,336,87,4,8704,2010,2,East Waste,6,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41628,nr,nr,3,40360,0.572916667,"MP, RM, SS",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.4,19.37,0.476666667,0.36,123.6333333,5.86,20,40,1,10
33701,572,337,88,1,8801,2010,2,Cheddar Moor,1,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46019,51987,46019,51987,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40
33702,573,337,88,1,8801,2010,2,Cheddar Moor,2,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46021,51985,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,20,30,3,40
33703,574,337,88,1,8801,2010,2,Cheddar Moor,3,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46024,51991,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40
33704,575,337,88,1,8801,2010,2,Cheddar Moor,4,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46026,51990,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,20,30,3,40
33705,576,337,88,1,8801,2010,2,Cheddar Moor,5,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46028,51986,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40
33706,577,337,88,1,8801,2010,2,Cheddar Moor,6,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46031,51982,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,nr,nr,0.9,16.47666667,0.330666667,0.28,145.6333333,8,30,30,3,40
33801,578,338,88,2,8802,2010,2,Cheddar Moor,1,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45912,51869,45912,51869,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,25,35,2,98
33802,579,338,88,2,8802,2010,2,Cheddar Moor,2,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45912,51868,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,25,35,2,98
33803,580,338,88,2,8802,2010,2,Cheddar Moor,3,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45911,51866,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,25,2,98
33804,581,338,88,2,8802,2010,2,Cheddar Moor,4,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45909,51861,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,NA,2,98
33805,582,338,88,2,8802,2010,2,Cheddar Moor,5,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45907,51857,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,30,2,98
33806,583,338,88,2,8802,2010,2,Cheddar Moor,6,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45906,51851,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,nr,nr,0.8,15.62333333,0.3695,0.265,154.55,6.5,20,40,2,98
33901,584,339,88,3,8803,2010,2,Cheddar Moor,1,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45951,51785,45954,51783,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,50,100,1,2.5555555
33902,585,339,88,3,8803,2010,2,Cheddar Moor,2,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45947,51788,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,60,100,1,2.5555555
33903,586,339,88,3,8803,2010,2,Cheddar Moor,3,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45945,51790,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,50,100,1,2.5555555
33904,587,339,88,3,8803,2010,2,Cheddar Moor,4,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45938,51786,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,70,100,1,2.5555555
33905,588,339,88,3,8803,2010,2,Cheddar Moor,5,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45932,51784,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,60,100,1,2.5555555
33906,589,339,88,3,8803,2010,2,Cheddar Moor,6,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45933,51784,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,nr,nr,1.1,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,70,100,1,2.5555555
34001,590,340,88,4,8804,2010,2,Cheddar Moor,1,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46237,51807,46237,51807,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,20,70,2,85
34002,591,340,88,4,8804,2010,2,Cheddar Moor,2,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46234,51809,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,30,70,2,80
34003,592,340,88,4,8804,2010,2,Cheddar Moor,3,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46228,51813,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,50,70,2,80
34004,593,340,88,4,8804,2010,2,Cheddar Moor,4,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46226,51815,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,10,65,2,80
34005,594,340,88,4,8804,2010,2,Cheddar Moor,5,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46225,51817,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,15,65,2,80
34006,595,340,88,4,8804,2010,2,Cheddar Moor,6,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46223,51818,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,nr,nr,1.1,18.63,0.220333333,0.163333333,129.9,7.25,20,60,2,80
34101,596,341,89,1,8901,2010,2,Tadham Moor,1,3,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41365,45660,41365,45662,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,20,80,3,60
34102,597,341,89,1,8901,2010,2,Tadham Moor,2,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41366,45653,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,60,3,60
34103,598,341,89,1,8901,2010,2,Tadham Moor,3,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41368,45658,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,80,3,40
34104,599,341,89,1,8901,2010,2,Tadham Moor,4,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41368,45663,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,7,50,3,60
34105,600,341,89,1,8901,2010,2,Tadham Moor,5,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41368,45663,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,70,3,30
34106,601,341,89,1,8901,2010,2,Tadham Moor,6,3,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,NA,ST,41369,45664,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,nr,nr,0.5,19.87333333,0.574666667,0.436666667,120.2,8,10,60,3,30
34201,602,342,89,2,8902,2010,2,Tadham Moor,1,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41388,45752,41388,45752,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,10,40,1,15
34202,603,342,89,2,8902,2010,2,Tadham Moor,2,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41390,45757,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,15,60,1,10
34203,604,342,89,2,8902,2010,2,Tadham Moor,3,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41391,45762,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,20,65,1,2.5555555
34204,605,342,89,2,8902,2010,2,Tadham Moor,4,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41392,45767,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,30,90,1,2.5555555
34205,606,342,89,2,8902,2010,2,Tadham Moor,5,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45769,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,20,80,1,5
34206,607,342,89,2,8902,2010,2,Tadham Moor,6,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45772,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,nr,nr,0.6,17.79333333,0.523333333,0.396666667,134.5333333,8,15,90,1,5
34301,608,343,89,3,8903,2010,2,Tadham Moor,1,3,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41128,45637,41128,45637,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,10,60,1,7.5
34302,609,343,89,3,8903,2010,2,Tadham Moor,2,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41125,45633,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,7,40,1,2.5555555
34303,610,343,89,3,8903,2010,2,Tadham Moor,3,3,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41124,45631,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,20,60,1,7.5
34304,611,343,89,3,8903,2010,2,Tadham Moor,4,3,40363,3,0,1,0,1,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,1,0,1,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41124,45629,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,15,60,1,2.5555555
34305,612,343,89,3,8903,2010,2,Tadham Moor,5,3,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41123,45629,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,20,60,1,2.5555555
34306,613,343,89,3,8903,2010,2,Tadham Moor,6,3,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41122,45627,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,nr,nr,0.5,19.05333333,0.341,0.28,125.8,7.25,10,30,1,10
34401,614,344,89,4,8904,2010,2,Tadham Moor,1,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41455,45483,41455,45483,3,40363,0.697916667,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8,nr,nr,0.5,20.9,0.517,0.393333333,113.4666667,8,15,40,1,2.5555555
34402,615,344,89,4,8904,2010,2,Tadham Moor,2,3,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41455,45483,nr,nr,3,40363,0.697916667,"SS, BP, MP, NG",rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8,nr,nr,0.5,20.9,0.517,0.393333333,113.4666667,8,10,40,1,2.5555555
