Interlink_larva_dippin_with_metadata,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
33506,,,,,SMS,MP,335,87,3,8703,2010,2,East_Waste,6,ST,47794,41834,nr,nr,3,40360,0.527777778,"SS, MP, RM",2,2 to 3,SSE,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,18.45,0.413666667,0.313333333,131,6.006666667,NA,20,50,nr,1,22.5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
33601,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,1,ST,47838,41621,47838,41621,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,10,40,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33602,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,2,ST,47838,41621,nr,nr,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,10,45,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
33603,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,3,ST,47838,41622,nr,nr,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,10,40,nr,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33604,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,4,ST,47835,41625,nr,nr,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,15,50,nr,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33605,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,5,ST,47835,41626,nr,nr,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,10,40,nr,1,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33606,,,,,SMS,MP,336,87,4,8704,2010,2,East_Waste,6,ST,47835,41628,nr,nr,3,40360,0.572916667,"MP, RM, SS",2,3,SSE,23,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.4,nr,nr,0,19.37,0.476666667,0.36,123.6333333,5.86,NA,20,40,nr,1,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33701,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,1,ST,46019,51987,46019,51987,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,30,30,nr,3,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33702,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,2,ST,46021,51985,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,20,30,nr,3,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33703,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,3,ST,46024,51991,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,30,30,nr,3,40,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33704,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,4,ST,46026,51990,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,20,30,nr,3,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33705,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,5,ST,46028,51986,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,30,30,nr,3,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33706,,,,,SMS,MP,337,88,1,8801,2010,2,Cheddar,6,ST,46031,51982,nr,nr,1,40363,0.614583333,"SS, BP, MP, NG",3,1 to 2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,rhyne,2,nr,nr,0.9,nr,nr,0,16.47666667,0.330666667,0.28,145.6333333,8,NA,30,30,nr,3,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33801,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,1,ST,45912,51869,45912,51869,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,25,35,nr,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33802,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,2,ST,45912,51868,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,25,35,nr,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33803,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,3,ST,45911,51866,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,20,25,nr,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33804,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,4,ST,45909,51861,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,20,NA,nr,2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33805,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,5,ST,45907,51857,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,20,30,nr,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33806,,,,,SMS,MP,338,88,2,8802,2010,2,Cheddar,6,ST,45906,51851,nr,nr,1,40363,0.631944444,"SS, BP, MP, NG",3,2,SW,24,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rhyne,1.6,nr,nr,0.8,nr,nr,0,15.62333333,0.3695,0.265,154.55,6.5,NA,20,40,nr,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33901,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,1,ST,45951,51785,45954,51783,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,50,100,nr,1,2.5555555,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
33902,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,2,ST,45947,51788,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,60,100,nr,1,2.5555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33903,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,3,ST,45945,51790,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,50,100,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33904,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,4,ST,45938,51786,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,70,100,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33905,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,5,ST,45932,51784,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,60,100,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33906,,,,,SMS,MP,339,88,3,8803,2010,2,Cheddar,6,ST,45933,51784,nr,nr,1,40363,0.642361111,"SS, BP, MP, NG",3,2 to 3,SW,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,7,nr,nr,1.1,nr,nr,0,18.81666667,0.327333333,0.246666667,127.3666667,8.666666667,NA,70,100,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34001,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,1,ST,46237,51807,46237,51807,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,20,70,nr,2,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34002,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,2,ST,46234,51809,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,30,70,nr,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34003,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,3,ST,46228,51813,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,50,70,nr,2,80,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
34004,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,4,ST,46226,51815,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,10,65,nr,2,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34005,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,5,ST,46225,51817,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,15,65,nr,2,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34006,,,,,SMS,MP,340,88,4,8804,2010,2,Cheddar,6,ST,46223,51818,nr,nr,1,40363,0.65625,"SS, BP, MP, NG",3,2,SW,21,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,1.8,nr,nr,1.1,nr,nr,0,18.63,0.220333333,0.163333333,129.9,7.25,NA,20,60,nr,2,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34101,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,1,ST,41365,45660,41365,45662,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,20,80,nr,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34102,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,2,ST,41366,45653,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,10,60,nr,3,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34103,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,3,ST,41368,45658,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,10,80,nr,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
34104,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,4,ST,41368,45663,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,7,50,nr,3,60,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
34105,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,5,ST,41368,45663,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,10,70,nr,3,30,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
34106,,,,,SMS,,341,89,1,8901,2010,2,Tadham_Moor,6,ST,41369,45664,nr,nr,3,40363,0.715277778,"SS, BP, MP, NG",3,3,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,4,nr,nr,0.5,nr,nr,0,19.87333333,0.574666667,0.436666667,120.2,8,NA,10,60,nr,3,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
34201,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,1,ST,41388,45752,41388,45752,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,10,40,nr,1,15,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
34202,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,2,ST,41390,45757,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,15,60,nr,1,10,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
34203,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,3,ST,41391,45762,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,20,65,nr,1,2.5555555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34204,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,4,ST,41392,45767,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,30,90,nr,1,2.5555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34205,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,5,ST,41393,45769,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,20,80,nr,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34206,,,,,SMS,MP,342,89,2,8902,2010,2,Tadham_Moor,6,ST,41393,45772,nr,nr,3,40363,0.725694444,"SS, BP, MP, NG",3,2,SSW,20,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,4,nr,nr,0.6,nr,nr,0,17.79333333,0.523333333,0.396666667,134.5333333,8,NA,15,90,nr,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34301,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,1,ST,41128,45637,41128,45637,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,10,60,nr,1,7.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34302,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,2,ST,41125,45633,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,7,40,nr,1,2.5555555,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34303,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,3,ST,41124,45631,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,20,60,nr,1,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34304,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,4,ST,41124,45629,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,15,60,nr,1,2.5555555,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
34305,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,5,ST,41123,45629,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,20,60,nr,1,2.5555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34306,,,,,SMS,MP,343,89,3,8903,2010,2,Tadham_Moor,6,ST,41122,45627,nr,nr,3,40363,0.743055556,"SS, BP, MP, NG",4,1,S,20,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2,nr,nr,0.5,nr,nr,0,19.05333333,0.341,0.28,125.8,7.25,NA,10,30,nr,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34401,,,,,SMS,MP,344,89,4,8904,2010,2,Tadham_Moor,1,ST,41455,45483,41455,45483,3,40363,0.697916667,"SS, BP, MP, NG",3,2 to 3,SW,21,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,2.8,nr,nr,0.5,nr,nr,0,20.9,0.517,0.393333333,113.4666667,8,NA,15,40,nr,1,2.5555555,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34402,,,,,SMS,MP,344,89,4,8904,2010,2,Tadham_Moor,2,ST,41455,45483,nr,nr,3,40363,0.697916667,"SS, BP, MP, NG",3,2 to 3,SW,21,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,2.8,nr,nr,0.5,nr,nr,0,20.9,0.517,0.393333333,113.4666667,8,NA,10,40,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34403,,,,,SMS,MP,344,89,4,8904,2010,2,Tadham_Moor,3,ST,41456,45483,nr,nr,3,40363,0.697916667,"SS, BP, MP, NG",3,2 to 3,SW,21,nr,nr,rough pasture,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,rhyne,2.8,nr,nr,0.5,nr,nr,0,20.9,0.517,0.393333333,113.4666667,8,NA,15,40,nr,1,2.5555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
