Interlink_larva_dippin_with_metadata,SORT,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,CrossRef,Site,plot,Plot_ID,Year,Season,Location,Dip_point,Eastings,Northings,Water_tier_management,Date,No_of_dips,Rhyne_dry,Totals_N_larvae,Totals_NOT_Ided,Totals_N_An_maculipennis,Totals_N_An_claviger,Totals_N_Cx_pipiens,Totals_N_Cs_annulata,Totals_N_Cs_morsitans,Totals_N_Oc_annulipes_cantans,Totals_N_Oc_caspius,A_round_dip_location,A_round_Nlarvae,A_round_NOT_Ided,A_round_An_maculipennis,A_round_An_claviger,A_round_Cx_pipiens,A_round_Cs_annulata,A_round_Cs_morsitans,A_round_Oc_annulipes_cantans,A_round_Oc_caspius,B_round_dip_location,B_round_Nlarvae,B_round_NOT_Ided,B_round_An_maculipennis,B_round_An_claviger,B_round_Cx_pipiens,B_round_Cs_annulata,B_round_Cs_morsitans,B_round_Oc_annulipes_cantans,B_round_Oc_caspius,C_round_dip_location,C_round_Nlarvae,C_round_NOT_Ided,C_round_An_maculipennis,C_round_An_claviger,C_round_Cx_pipiens,C_round_Cs_annulata,C_round_Cs_morsitans,C_round_Oc_annulipes_cantans,C_round_Oc_caspius
32302,489,,,,,,,323,84,3,8403,2010,2,Walton Moor,2,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32303,490,,,,,,,323,84,3,8403,2010,2,Walton Moor,3,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32304,491,,,,,,,323,84,3,8403,2010,2,Walton Moor,4,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32305,492,,,,,,,323,84,3,8403,2010,2,Walton Moor,5,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32306,493,,,,,,,323,84,3,8403,2010,2,Walton Moor,6,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32401,494,,,,,,,324,84,4,8404,2010,2,Walton Moor,1,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32402,495,,,,,,,324,84,4,8404,2010,2,Walton Moor,2,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32403,496,,,,,,,324,84,4,8404,2010,2,Walton Moor,3,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32404,497,,,,,,,324,84,4,8404,2010,2,Walton Moor,4,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32405,498,,,,,,,324,84,4,8404,2010,2,Walton Moor,5,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32406,499,,,,,,,324,84,4,8404,2010,2,Walton Moor,6,,,3,40361,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32501,500,,,,,,,325,85,1,8501,2010,2,Aller Moor,1,,,1,40364,3,0,212,0,0,1,86,125,0,0,0,C,101,0,0,1,52,48,0,0,0,P,93,0,0,0,24,69,0,0,0,P,18,0,0,0,10,8,0,0,0
32502,501,,,,,,,325,85,1,8501,2010,2,Aller Moor,2,,,1,40364,3,0,123,75,0,0,30,18,0,0,0,P,75,75,0,0,0,0,0,0,0,P,18,0,0,0,14,4,0,0,0,P,30,0,0,0,16,14,0,0,0
32503,502,,,,,,,325,85,1,8501,2010,2,Aller Moor,3,,,1,40364,3,0,89,0,0,0,35,54,0,0,0,P,38,0,0,0,11,27,0,0,0,P,36,0,0,0,14,22,0,0,0,P,15,0,0,0,10,5,0,0,0
32504,503,,,,,,,325,85,1,8501,2010,2,Aller Moor,4,,,1,40364,3,0,235,0,0,7,69,159,0,0,0,C,183,0,0,7,46,130,0,0,0,C,48,0,0,0,23,25,0,0,0,P,4,0,0,0,0,4,0,0,0
32505,504,,,,,,,325,85,1,8501,2010,2,Aller Moor,5,,,1,40364,3,0,165,0,0,0,82,83,0,0,0,P,22,0,0,0,9,13,0,0,0,C,124,0,0,0,64,60,0,0,0,P,19,0,0,0,9,10,0,0,0
32506,505,,,,,,,325,85,1,8501,2010,2,Aller Moor,6,,,1,40364,3,0,253,1,0,0,134,118,0,0,0,P,10,0,0,0,4,6,0,0,0,P,33,0,0,0,3,30,0,0,0,C,210,1,0,0,127,82,0,0,0
32601,506,,,,,,,326,85,2,8502,2010,2,Aller Moor,1,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32602,507,,,,,,,326,85,2,8502,2010,2,Aller Moor,2,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32603,508,,,,,,,326,85,2,8502,2010,2,Aller Moor,3,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32604,509,,,,,,,326,85,2,8502,2010,2,Aller Moor,4,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32605,510,,,,,,,326,85,2,8502,2010,2,Aller Moor,5,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32606,511,,,,,,,326,85,2,8502,2010,2,Aller Moor,6,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32701,512,,,,,,,327,85,3,8503,2010,2,Aller Moor,1,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32702,513,,,,,,,327,85,3,8503,2010,2,Aller Moor,2,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32703,514,,,,,,,327,85,3,8503,2010,2,Aller Moor,3,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32704,515,,,,,,,327,85,3,8503,2010,2,Aller Moor,4,,,1,40364,3,0,1,1,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,1,1,(..1),0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32705,516,,,,,,,327,85,3,8503,2010,2,Aller Moor,5,,,1,40364,3,0,2,0,2,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,2,0,2,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32706,517,,,,,,,327,85,3,8503,2010,2,Aller Moor,6,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32801,518,,,,,,,328,85,4,8504,2010,2,Aller Moor,1,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32802,519,,,,,,,328,85,4,8504,2010,2,Aller Moor,2,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32803,520,,,,,,,328,85,4,8504,2010,2,Aller Moor,3,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32804,521,,,,,,,328,85,4,8504,2010,2,Aller Moor,4,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32805,522,,,,,,,328,85,4,8504,2010,2,Aller Moor,5,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32806,523,,,,,,,328,85,4,8504,2010,2,Aller Moor,6,,,1,40364,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32901,524,,,,,,,329,86,1,8601,2010,2,Southlake Moor,1,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
32902,525,,,,,,,329,86,1,8601,2010,2,Southlake Moor,2,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32903,526,,,,,,,329,86,1,8601,2010,2,Southlake Moor,3,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
32904,527,,,,,,,329,86,1,8601,2010,2,Southlake Moor,4,,,3,40362,3,0,1,0,0,1,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,1,0,0,1,0,0,0,0,0
32905,528,,,,,,,329,86,1,8601,2010,2,Southlake Moor,5,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
32906,529,,,,,,,329,86,1,8601,2010,2,Southlake Moor,6,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33001,530,,,,,,,330,86,2,8602,2010,2,Southlake Moor,1,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33002,531,,,,,,,330,86,2,8602,2010,2,Southlake Moor,2,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33003,532,,,,,,,330,86,2,8602,2010,2,Southlake Moor,3,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33004,533,,,,,,,330,86,2,8602,2010,2,Southlake Moor,4,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33005,534,,,,,,,330,86,2,8602,2010,2,Southlake Moor,5,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33006,535,,,,,,,330,86,2,8602,2010,2,Southlake Moor,6,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33101,536,,,,,,,331,86,3,8603,2010,2,Southlake Moor,1,,,3,40362,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33102,537,,,,,,,331,86,3,8603,2010,2,Southlake Moor,2,,,3,40362,3,0,27,0,0,1,0,26,0,0,0,D,0,0,0,0,0,0,0,0,0,D,2,0,0,0,0,2,0,0,0,C,25,0,0,1,0,24,0,0,0
33103,538,,,,,,,331,86,3,8603,2010,2,Southlake Moor,3,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33104,539,,,,,,,331,86,3,8603,2010,2,Southlake Moor,4,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33105,540,,,,,,,331,86,3,8603,2010,2,Southlake Moor,5,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33106,541,,,,,,,331,86,3,8603,2010,2,Southlake Moor,6,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33201,542,,,,,,,332,86,4,8604,2010,2,Southlake Moor,1,,,3,40362,3,0,11,0,0,0,0,11,0,0,0,P,2,0,0,0,0,2,0,0,0,C,4,0,0,0,0,4,0,0,0,P,5,0,0,0,0,5,0,0,0
33202,543,,,,,,,332,86,4,8604,2010,2,Southlake Moor,2,,,3,40362,3,0,4,0,0,0,0,4,0,0,0,D,2,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0,0,0,0,D,2,0,0,0,0,2,0,0,0
33203,544,,,,,,,332,86,4,8604,2010,2,Southlake Moor,3,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33204,545,,,,,,,332,86,4,8604,2010,2,Southlake Moor,4,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33205,546,,,,,,,332,86,4,8604,2010,2,Southlake Moor,5,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33206,547,,,,,,,332,86,4,8604,2010,2,Southlake Moor,6,,,3,40362,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33301,548,,,,,,,333,87,1,8701,2010,2,East Waste,1,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33302,549,,,,,,,333,87,1,8701,2010,2,East Waste,2,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33303,550,,,,,,,333,87,1,8701,2010,2,East Waste,3,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33304,551,,,,,,,333,87,1,8701,2010,2,East Waste,4,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33305,552,,,,,,,333,87,1,8701,2010,2,East Waste,5,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33306,553,,,,,,,333,87,1,8701,2010,2,East Waste,6,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33401,554,,,,,,,334,87,2,8702,2010,2,East Waste,1,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33402,555,,,,,,,334,87,2,8702,2010,2,East Waste,2,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33403,556,,,,,,,334,87,2,8702,2010,2,East Waste,3,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33404,557,,,,,,,334,87,2,8702,2010,2,East Waste,4,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33405,558,,,,,,,334,87,2,8702,2010,2,East Waste,5,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33406,559,,,,,,,334,87,2,8702,2010,2,East Waste,6,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33501,560,,,,,,,335,87,3,8703,2010,2,East Waste,1,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33502,561,,,,,,,335,87,3,8703,2010,2,East Waste,2,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33503,562,,,,,,,335,87,3,8703,2010,2,East Waste,3,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33504,563,,,,,,,335,87,3,8703,2010,2,East Waste,4,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33505,564,,,,,,,335,87,3,8703,2010,2,East Waste,5,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33506,565,,,,,,,335,87,3,8703,2010,2,East Waste,6,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33601,566,,,,,,,336,87,4,8704,2010,2,East Waste,1,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33602,567,,,,,,,336,87,4,8704,2010,2,East Waste,2,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33603,568,,,,,,,336,87,4,8704,2010,2,East Waste,3,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33604,569,,,,,,,336,87,4,8704,2010,2,East Waste,4,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33605,570,,,,,,,336,87,4,8704,2010,2,East Waste,5,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33606,571,,,,,,,336,87,4,8704,2010,2,East Waste,6,,,3,40360,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33701,572,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,1,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33702,573,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,2,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33703,574,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,3,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33704,575,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,4,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33705,576,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,5,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33706,577,,,,,,,337,88,1,8801,2010,2,Cheddar Moor,6,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
33801,578,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,1,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33802,579,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,2,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33803,580,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,3,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33804,581,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,4,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33805,582,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,5,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33806,583,,,,,,,338,88,2,8802,2010,2,Cheddar Moor,6,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33901,584,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,1,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33902,585,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,2,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33903,586,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,3,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33904,587,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,4,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
33905,588,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,5,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
33906,589,,,,,,,339,88,3,8803,2010,2,Cheddar Moor,6,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
34001,590,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,1,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
34002,591,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,2,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
34003,592,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,3,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
34004,593,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,4,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
34005,594,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,5,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
34006,595,,,,,,,340,88,4,8804,2010,2,Cheddar Moor,6,,,1,40363,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
34101,596,,,,,,,341,89,1,8901,2010,2,Tadham Moor,1,,,3,40363,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
