Interlink_larva_dippin_with_metadata,1,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
23904,1403,,,,,SMS,,239,89,1,8901,2010,1,Tadham_Moor,4,ST,41368,45663,41368,45663,3,40312,0.447222222,"JD, MN, MP, NG",4,2 to 3,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rhyne,2,nr,nr,NA,nr,nr,0,12.82666667,0.523666667,0.4,180.0333333,7.316666667,NA,10,100,nr,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
23905,1404,,,,,SMS,,239,89,1,8901,2010,1,Tadham_Moor,5,ST,41368,45663,41368,45663,3,40312,0.447222222,"JD, MN, MP, NG",4,2 to 3,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rhyne,2,nr,nr,NA,nr,nr,0,12.82666667,0.523666667,0.4,180.0333333,7.316666667,NA,30,100,nr,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
23906,1405,,,,,SMS,,239,89,1,8901,2010,1,Tadham_Moor,6,ST,41369,45664,41369,45664,3,40312,0.447222222,"JD, MN, MP, NG",4,2 to 3,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rhyne,2,nr,nr,NA,nr,nr,0,12.82666667,0.523666667,0.4,180.0333333,7.316666667,NA,10,60,nr,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
24001,1406,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,1,ST,41388,45752,41388,45752,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,10,50,nr,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24002,1407,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,2,ST,41390,45757,41390,45757,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,20,50,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,1408,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,3,ST,41391,45762,41391,45762,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,20,50,nr,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24004,1409,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,4,ST,41392,45767,41392,45767,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,20,50,nr,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24005,1410,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,5,ST,41393,45769,41393,45769,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,10,50,nr,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24006,1411,,,,,SMS,MP,240,89,2,8902,2010,1,Tadham_Moor,6,ST,41393,45772,41393,45772,3,40312,0.458333333,"JD, MN, MP, NG",4,1 to 2,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,12.83333333,0.429,0.323333333,179.9,7.266666667,NA,20,50,nr,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24101,1412,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,1,ST,41128,45637,41128,45637,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,10,60,nr,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24102,1413,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,2,ST,41125,45633,41125,45633,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,20,60,nr,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24103,1414,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,3,ST,41124,45631,41124,45631,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,20,60,nr,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24104,1415,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,4,ST,41124,45629,41124,45629,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,20,70,nr,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
24105,1416,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,5,ST,41123,45629,41123,45629,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,15,60,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24106,1417,,,,,SMS,MP,241,89,3,8903,2010,1,Tadham_Moor,6,ST,41122,45627,41122,45627,3,40310,0.427083333,"JD, MN, MP, NG",2,1 to 2,NE,9,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,rhyne,1.5,nr,nr,0.2,nr,nr,0,12.61,0.515666667,0.393333333,182.3,7.42,NA,30,70,nr,1,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
24201,1418,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,1,ST,41455,45483,41455,45483,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,20,70,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24202,1419,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,2,ST,41455,45483,41455,45483,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,20,60,nr,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24203,1420,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,3,ST,41456,45483,41456,45483,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,10,70,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24204,1421,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,4,ST,41463,45479,41463,45479,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,20,70,nr,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24205,1422,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,5,ST,41467,45478,41467,45478,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,15,60,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24206,1423,,,,,SMS,MP,242,89,4,8904,2010,1,Tadham_Moor,6,ST,41470,45478,41470,45478,3,40312,0.475694444,"JD, MN, MP, NG",4,1 to 2,nr,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,rhyne,3,nr,nr,0.4,nr,nr,0,13.50666667,0.423666667,0.32,172.9,7.446666667,NA,30,70,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28201,1424,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,1,ST,38201,35925,38201,35925,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,20,60,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28202,1425,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,2,ST,38197,35924,38197,35924,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,20,80,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28203,1426,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,3,ST,38192,35921,38192,35921,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,20,80,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28204,1427,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,4,ST,38187,35924,38187,35924,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,30,90,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28205,1428,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,5,ST,38181,35925,38181,35925,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,30,90,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28206,1429,,,,,SMS,MP,282,90,1,9001,2010,1,Moorlinch,6,ST,38178,35927,38178,35927,3,40311,0.767361111,"JD, MN, MP, NG",3,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,3,nr,nr,0.5,nr,nr,0,15.28333333,0.518666667,0.39,155.9,7.13,NA,30,90,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28301,1430,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,1,ST,38390,35775,38390,35775,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,20,40,nr,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28302,1431,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,2,ST,38393,35775,38393,35775,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,10,40,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28303,1432,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,3,ST,38399,35775,38399,35775,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,20,80,nr,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
28304,1433,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,4,ST,38400,35772,38400,35772,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,10,60,nr,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
28305,1434,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,5,ST,38405,35772,38405,35772,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,20,50,nr,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
28306,1435,,,,,SMS,MP,283,90,2,9002,2010,1,Moorlinch,6,ST,38409,35770,38409,35770,3,40311,0.713194444,"JD, MN, MP, NG",4,0 to 1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.35,nr,nr,0,13.4,0.840333333,0.65,174.1333333,7.003333333,NA,20,80,nr,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28401,1436,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,1,ST,38470,36020,38470,36020,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,10,100,nr,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28402,1437,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,2,ST,38473,36018,38473,36018,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,20,100,nr,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28403,1438,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,3,ST,38475,36018,38475,36018,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,20,100,nr,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28404,1439,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,4,ST,38479,36016,38479,36016,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,20,100,nr,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28405,1440,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,5,ST,38483,36013,38483,36013,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,20,100,nr,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28406,1441,,,,,SMS,MP,284,90,3,9003,2010,1,Moorlinch,6,ST,38485,36013,38485,36013,3,40311,0.734027778,"JD, MN, MP, NG",3,2,N,NA,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.3,nr,nr,0,13.37666667,0.673,0.516666667,174.5666667,6.89,NA,10,80,nr,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28501,1442,,,,,SMS,MP,285,90,4,9004,2010,1,Moorlinch,1,ST,38460,36099,38460,36099,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,10,100,nr,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28502,1443,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),285,90,4,9004,2010,1,Moorlinch,2,ST,38459,36099,38459,36099,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,20,100,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28503,1444,,,,,SMS,MP,285,90,4,9004,2010,1,Moorlinch,3,ST,38458,36100,38458,36100,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,20,100,nr,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28504,1445,,,,,SMS,MP,285,90,4,9004,2010,1,Moorlinch,4,ST,38457,36101,38457,36101,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,20,100,nr,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
28505,1446,,,,,SMS,MP,285,90,4,9004,2010,1,Moorlinch,5,ST,38453,36102,38453,36102,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,20,100,nr,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
28506,1447,,,,,SMS,MP,285,90,4,9004,2010,1,Moorlinch,6,ST,38448,36104,38448,36104,3,40311,0.747916667,"JD, MN, MP, NG",2,1,SW,12,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.3,nr,nr,0,13.22,0.936333333,0.73,175.7666667,6.853333333,NA,10,100,nr,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28601,1448,,,,,SMS,MP,286,91,1,9101,2010,1,King's_Sedgemoor,1,ST,41448,33602,41448,33602,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,10,15,nr,3,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
28602,1449,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),286,91,1,9101,2010,1,King's_Sedgemoor,2,ST,41452,33601,41452,33601,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,10,15,nr,3,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28603,1450,,,,,SMS,MP,286,91,1,9101,2010,1,King's_Sedgemoor,3,ST,41459,33597,41459,33597,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,5,20,nr,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28604,1451,,,,,SMS,MP,286,91,1,9101,2010,1,King's_Sedgemoor,4,ST,41460,33596,41460,33596,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,10,20,nr,3,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
28605,1452,,,,,SMS,MP,286,91,1,9101,2010,1,King's_Sedgemoor,5,ST,41463,33594,41463,33594,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,10,20,nr,3,50,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
28606,1453,,,,,SMS,MP,286,91,1,9101,2010,1,King's_Sedgemoor,6,ST,41486,33592,41486,33592,3,40315,0.5625,"SS, MP, NG",2,3 to 4,W,19,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,0.45,nr,nr,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,NA,10,30,nr,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
